,ret
2022-09-17,-0.001966493359106087
2022-09-18,0.0011552303496256272
2022-09-19,-0.012885133041353528
2022-09-20,0.006579360985441457
2022-09-21,0.0025307319514657573
2022-09-22,-0.003631586725959218
2022-09-23,-0.003137314430762819
2022-09-24,-0.0003519421831632776
2022-09-25,-0.0006723043553466157
2022-09-26,-0.0034425011630096255
2022-09-27,-0.0069512123785332655
2022-09-28,-0.002870488922534052
2022-09-29,-0.0003869112611974159
2022-09-30,-0.0005064128731923998
2022-10-01,0.000577241285379476
2022-10-02,0.0016649581180805532
2022-10-03,-0.0031467647403073656
2022-10-04,-0.0013629406336037805
2022-10-05,-0.001428233802591654
2022-10-06,-0.0020173755254249497
2022-10-07,-0.001292583866147973
2022-10-08,-0.002516547492072549
2022-10-09,0.00033606509598738983
2022-10-10,0.010711796754758224
2022-10-11,0.0011155275940327
2022-10-12,0.0011926751037522857
2022-10-13,0.0024053535891493225
2022-10-14,-0.0042982920031674554
2022-10-15,0.000963312923518399
2022-10-16,-0.005049809679733993
2022-10-17,-0.003866102438401412
2022-10-18,0.0026795195043306636
2022-10-19,0.008362921581352085
2022-10-20,0.0009364766357512281
2022-10-21,-0.01579756149715302
2022-10-22,-0.007479885163257085
2022-10-23,-0.016306242215499683
2022-10-24,0.0059636369826872645
2022-10-25,-0.00866626265586991
2022-10-26,0.017300645428115685
2022-10-27,-0.007214354580394587
2022-10-28,0.01733634217136188
2022-10-29,0.011699687179582727
2022-10-30,-0.003972685744255123
2022-10-31,0.0014267235205472604
2022-11-01,-0.014104184971106217
2022-11-02,-0.017754497702293252
2022-11-03,0.002588644215685406
2022-11-04,0.0381858905608014
2022-11-05,0.001472515180272878
2022-11-06,-0.011014047830984157
2022-11-07,-0.0016267486290213076
2022-11-08,-0.006570047255864875
2022-11-09,0.012462045879698395
2022-11-10,-0.007246908844956549
2022-11-11,0.0
2022-11-12,-0.0005185088656487402
2022-11-13,0.000984978553731455
2022-11-14,-0.003350253678227098
2022-11-15,-5.299768767348708e-05
2022-11-16,5.825145653576811e-05
2022-11-17,0.0010434029062019116
2022-11-18,-0.0005774338141004287
2022-11-19,0.0011060483404860607
2022-11-20,0.009069860338401426
2022-11-21,0.004821182440928175
2022-11-22,-0.013900010405378143
2022-11-23,-0.00866817765591023
2022-11-24,0.00029756097280794714
2022-11-25,0.0005928361213926121
2022-11-26,0.000361879379951776
2022-11-27,0.00031385131390982676
2022-11-28,0.0011639341856964063
2022-11-29,-0.0018195920714091651
2022-11-30,-0.0033450624919349275
2022-12-01,-0.005145896606127148
2022-12-02,-0.007487617659824238
2022-12-03,-0.005296095285728231
2022-12-04,0.004193799142234734
2022-12-05,-0.0073338839080703
2022-12-06,-0.0007246976135136671
2022-12-07,-0.007931700007832295
2022-12-08,0.0024367365475470785
2022-12-09,-0.0006580901974721602
2022-12-10,0.0007571099478579031
2022-12-11,0.0014347647329813582
2022-12-12,0.0031115096576055015
2022-12-13,-0.01014499094728776
2022-12-14,0.00359094446669338
2022-12-15,-0.001804108114579049
2022-12-16,0.03405754151037339
2022-12-17,-0.007836551631907595
2022-12-18,0.0015607769489253067
2022-12-19,0.020858931888035462
2022-12-20,-0.015097921058789179
2022-12-21,0.0075567340628493376
2022-12-22,-0.003585924526207594
2022-12-23,-0.000244396433651894
