,g_sep,g_net,t_sep,t_net,fund_delta_b3
2020-05-20,0.0,0.0,0.0,0.0,0.0
2020-05-21,0.04433096583600743,0.04433096583600743,0.04433096583600743,0.04433096583600743,5.0889519685718124e-05
2020-05-22,0.04914699999999998,0.04914699999999998,0.0048160341639925525,0.0048160341639925525,5.6418063013698617e-05
2020-05-23,0.04448496091053445,0.04448496091053445,0.004662039089465532,0.004662039089465532,5.106629759318886e-05
2020-05-24,0.044726343477725215,0.044726343477725215,0.0002413825671907649,0.0002413825671907649,5.1343391553881826e-05
2020-05-25,0.04459656751509131,0.04459656751509131,0.00012977596263390873,0.00012977596263390873,5.119441585978975e-05
2020-05-26,0.06719131442286932,0.06719131442286932,0.022594746907778015,0.022594746907778015,7.713194724159521e-05
2020-05-27,0.066431495358377,0.066431495358377,0.0007598190644923161,0.0007598190644923161,7.625971658947937e-05
2020-05-28,0.09317148203146208,0.09317148203146208,0.07155401332691493,0.07155401332691493,2.104949307173319e-05
2020-05-29,0.13956872770833512,0.13956872770833512,0.07941323946201706,0.07941323946201706,-4.924340080502521e-05
2020-05-30,0.29259422759840975,0.29259422759840975,0.24645586148826099,0.24645586148826099,-0.00010763143796064311
2020-05-31,0.3030595319209132,0.3030595319209132,0.019942712222626946,0.019942712222626946,-0.00015204882838521983
2020-06-01,0.3060229589545943,0.3060229589545943,0.12179713397477755,0.12179713397477755,-0.00010840988092418856
2020-06-02,0.16036577792929377,0.16036577792929377,0.1914455134683274,0.1914455134683274,-0.0002976660027336669
2020-06-03,0.21902964904125508,0.21902964904125508,0.061686264727514886,0.061686264727514886,-0.00010864485890558408
2020-06-04,0.2189659660122507,0.2189659660122507,0.00025337079873066076,0.00025337079873066076,-0.0002176493414729584
2020-06-05,0.21842941494140383,0.21842941494140383,0.0012488940189461575,0.0012488940189461575,-0.00017916502935659702
2020-06-06,0.18790122993849656,0.18790122993849656,0.049426908056118636,0.049426908056118636,-0.00011274073796309795
2020-06-07,0.17037817043381168,0.17037817043381168,0.01752305950468497,0.01752305950468497,-0.00010222690226028701
2020-06-08,0.17035981911964826,0.17035981911964826,0.0026952335847566684,0.0026952335847566684,-0.00012438243439461268
2020-06-09,0.17214735574174705,0.17214735574174705,0.001965699357781202,0.001965699357781202,-0.0001170864495293862
2020-06-10,0.12220552875774225,0.12220552875774225,0.05044399489706402,0.05044399489706402,-7.332331725464535e-05
2020-06-11,0.0,0.0,0.12220552875774225,0.12220552875774225,0.0
2020-06-12,0.0,0.0,0.0,0.0,0.0
2020-06-13,0.0,0.0,0.0,0.0,0.0
2020-06-14,0.0,0.0,0.0,0.0,0.0
2020-06-15,0.0,0.0,0.0,0.0,0.0
2020-06-16,0.0,0.0,0.0,0.0,0.0
2020-06-17,0.0,0.0,0.0,0.0,0.0
2020-06-18,0.0,0.0,0.0,0.0,0.0
2020-06-19,0.0,0.0,0.0,0.0,0.0
2020-06-20,0.0,0.0,0.0,0.0,0.0
2020-06-21,0.0,0.0,0.0,0.0,0.0
2020-06-22,0.0,0.0,0.0,0.0,0.0
2020-06-23,0.049147,0.049147,0.049147,0.049147,2.71881204e-06
2020-06-24,0.049146999999999996,0.049146999999999996,6.938893903907228e-18,6.938893903907228e-18,0.0
2020-06-25,0.049146999999999996,0.049146999999999996,0.0,0.0,0.0
2020-06-26,0.09829399999999996,0.09829399999999996,0.049146999999999996,0.049146999999999996,5.193585661369862e-05
2020-06-27,0.049147,0.049147,0.049147,0.049147,5.6418063013698644e-05
2020-06-28,0.049147,0.049147,0.0,0.0,3.867206425369864e-05
2020-06-29,0.049147,0.049147,0.0,0.0,2.757762047369864e-05
2020-06-30,0.049147,0.049147,0.0,0.0,5.0059424153698644e-05
2020-07-01,0.098294,0.098294,0.049147,0.049147,0.0003456973050136986
2020-07-02,0.10781347811827405,0.10781347811827405,0.00951947811827404,0.00951947811827404,0.0003084705109427557
2020-07-03,0.1709176782764577,0.1709176782764577,0.06310420015818366,0.06310420015818366,0.00037347590379768953
2020-07-04,0.16450498650395776,0.16450498650395776,0.006567762526236084,0.006567762526236084,0.0008861380547778354
2020-07-05,0.14547447676283776,0.14547447676283776,0.030149605341826455,0.030149605341826455,0.0005139727267245237
2020-07-06,0.17723680632082311,0.17723680632082311,0.14869009067627428,0.14869009067627428,2.48655000071924e-05
2020-07-07,0.20087070555310038,0.20087070555310038,0.023731649845342987,0.023731649845342987,-0.00012083345872752531
2020-07-08,0.31409544627062014,0.31409544627062014,0.3534899718519666,0.3534899718519666,-0.0001461279841024221
2020-07-09,0.24573499999999998,0.24573499999999998,0.09013796697458534,0.09013796697458534,-0.00022596217896
2020-07-10,0.12286749999999996,0.12286749999999996,0.12286750000000002,0.12286750000000002,-7.150151294999999e-05
2020-07-11,0.12286750000000002,0.12286750000000002,6.938893903907228e-17,6.938893903907228e-17,-7.163322691000001e-05
2020-07-12,0.1228675,0.1228675,0.049147000000000024,0.049147000000000024,-5.135468324000001e-05
2020-07-13,0.09829399999999995,0.09829399999999995,0.024573500000000057,0.024573500000000057,-8.717055948999996e-05
2020-07-14,0.11745532152861515,0.11745532152861515,0.0191613215286152,0.0191613215286152,-2.9543091189728428e-05
2020-07-15,0.11746583213116338,0.11746583213116338,1.0510602548252646e-05,1.0510602548252646e-05,1.1690933174092081e-05
2020-07-16,0.01948699305765231,0.01948699305765231,0.09860916092648891,0.09860916092648891,0.00010680742946927001
2020-07-17,0.018554156932803087,0.018554156932803087,0.0009328361248492241,0.0009328361248492241,1.2567472656864843e-05
2020-07-18,0.0,0.0,0.018554156932803087,0.018554156932803087,0.0
2020-07-19,0.0,0.0,0.0,0.0,0.0
2020-07-20,0.0,0.0,0.0,0.0,0.0
2020-07-21,0.0,0.0,0.0,0.0,0.0
2020-07-22,0.09495127297554552,0.09495127297554552,0.09495127297554552,0.09495127297554552,-5.697076378532732e-05
2020-07-23,0.1367744401623068,0.1367744401623068,0.041823167186761295,0.041823167186761295,-0.00028705470109667347
2020-07-24,0.14245311323985277,0.14245311323985277,0.0582710465963341,0.0582710465963341,-0.000234159679106562
2020-07-25,0.22811240440102248,0.22811240440102248,0.08565929116116974,0.08565929116116974,-0.0002417226127291653
2020-07-26,0.0,0.0,0.22811240440102248,0.22811240440102248,0.0
2020-07-27,0.09489073010598816,0.09489073010598816,0.09489073010598816,0.09489073010598816,-0.00033133945138408944
2020-07-28,0.0,0.0,0.09489073010598816,0.09489073010598816,0.0
2020-07-29,0.0,0.0,0.0,0.0,0.0
2020-07-30,0.0,0.0,0.0,0.0,0.0
2020-07-31,0.06492924585012005,0.06492924585012005,0.06492924585012005,0.06492924585012005,-0.00020037860476198002
2020-08-01,0.147441,0.147441,0.08251175414987993,0.08251175414987993,-0.00027702591196
2020-08-02,0.0,0.0,0.147441,0.147441,0.0
2020-08-03,0.09829400000000002,0.09829400000000002,0.09829400000000002,0.09829400000000002,1.2049861460000007e-05
2020-08-04,0.049147,0.049147,0.04914700000000002,0.04914700000000002,0.00028249597306
2020-08-05,0.09829399999999999,0.09829399999999999,0.049147,0.049147,0.00027623464526
2020-08-06,0.10498578061381787,0.10498578061381787,0.006691780613817876,0.006691780613817876,7.433086181744464e-05
2020-08-07,0.09354942578608391,0.09354942578608391,0.011589303845335531,0.011589303845335531,3.9316777660858703e-05
2020-08-08,0.094292143424644,0.094292143424644,0.0008473272438675149,0.0008473272438675149,0.0006127401317940778
2020-08-09,0.09686942723757747,0.09686942723757747,0.0025772838129334633,0.0025772838129334633,1.3378871872282412e-05
2020-08-10,0.04914699999999998,0.04914699999999998,0.047722427237577476,0.047722427237577476,-3.530523891999999e-05
2020-08-11,0.0,0.0,0.04914699999999998,0.04914699999999998,0.0
2020-08-12,0.049146999999999996,0.049146999999999996,0.049146999999999996,0.049146999999999996,-2.94882e-05
2020-08-13,0.04914699999999998,0.04914699999999998,1.3877787807814457e-17,1.3877787807814457e-17,-1.8133277119999993e-05
2020-08-14,0.018806702566447935,0.018806702566447935,0.030340297433552047,0.030340297433552047,-2.084911046516418e-05
2020-08-15,0.019196616505324646,0.019196616505324646,0.00038991393887671116,0.00038991393887671116,-2.0852132712743843e-05
2020-08-16,0.049146999999999996,0.049146999999999996,0.06834361650532464,0.06834361650532464,-7.284175164e-05
2020-08-17,0.040022469725387935,0.040022469725387935,0.009124530274612061,0.009124530274612061,-0.0001379062243821637
2020-08-18,0.0,0.0,0.040022469725387935,0.040022469725387935,0.0
2020-08-19,0.0,0.0,0.0,0.0,0.0
2020-08-20,0.0,0.0,0.0,0.0,0.0
2020-08-21,0.0,0.0,0.0,0.0,0.0
2020-08-22,0.0,0.0,0.0,0.0,0.0
2020-08-23,0.0,0.0,0.0,0.0,0.0
2020-08-24,0.0,0.0,0.0,0.0,0.0
2020-08-25,0.0,0.0,0.0,0.0,0.0
2020-08-26,0.0,0.0,0.0,0.0,0.0
2020-08-27,0.0,0.0,0.0,0.0,0.0
2020-08-28,0.0,0.0,0.0,0.0,0.0
2020-08-29,0.0,0.0,0.0,0.0,0.0
2020-08-30,0.0,0.0,0.0,0.0,0.0
2020-08-31,0.0,0.0,0.0,0.0,0.0
2020-09-01,0.0,0.0,0.0,0.0,0.0
2020-09-02,0.0,0.0,0.0,0.0,0.0
2020-09-03,0.0,0.0,0.0,0.0,0.0
2020-09-04,0.0,0.0,0.0,0.0,0.0
2020-09-05,0.0,0.0,0.0,0.0,0.0
2020-09-06,0.0,0.0,0.0,0.0,0.0
2020-09-07,0.0,0.0,0.0,0.0,0.0
2020-09-08,0.0,0.0,0.0,0.0,0.0
2020-09-09,0.0,0.0,0.0,0.0,0.0
2020-09-10,0.008546591998777126,0.008546591998777126,0.008546591998777126,0.008546591998777126,3.3268464014439843e-06
2020-09-11,0.019435023699126988,0.019435023699126988,0.010888431700349862,0.010888431700349862,4.9282166994824266e-05
2020-09-12,0.04914699999999998,0.04914699999999998,0.029711976300872994,0.029711976300872994,0.00030245751857999986
2020-09-13,0.029692469665619718,0.029692469665619718,0.019454530334380264,0.019454530334380264,0.00023803146462262036
2020-09-14,0.030586711554782042,0.030586711554782042,0.0008942418891623241,0.0008942418891623241,0.0003659730624241226
2020-09-15,0.0,0.0,0.030586711554782042,0.030586711554782042,0.0
2020-09-16,0.0,0.0,0.0,0.0,0.0
2020-09-17,0.0,0.0,0.0,0.0,0.0
2020-09-18,0.07021,0.07021,0.07021,0.07021,0.00013341340747671234
2020-09-19,0.07021,0.07021,0.0,0.0,0.00012436474267671233
2020-09-20,0.08299392491864072,0.08299392491864072,0.012783924918640745,0.012783924918640745,0.00010152818919427524
2020-09-21,0.33414870712466904,0.33414870712466904,0.2727712443530258,0.2727712443530258,0.0003835844062609215
2020-09-22,0.28084,0.28084,0.06549483072833352,0.06549483072833352,0.00032238893150684936
2020-09-23,0.196588,0.196588,0.08425199999999997,0.08425199999999997,0.00022567225205479457
2020-09-24,0.08315267732456602,0.08315267732456602,0.11343532267543399,0.11343532267543399,9.545471725751552e-05
2020-09-25,0.06883386258032594,0.06883386258032594,0.014318814744240092,0.014318814744240092,7.901750252371663e-05
2020-09-26,0.06325526060778922,0.06325526060778922,0.005578601972536731,0.005578601972536731,7.261357313606488e-05
2020-09-27,0.06330363071316285,0.06330363071316285,0.049195370105373636,0.049195370105373636,2.971596785976777e-05
2020-09-28,0.04403917150818927,0.04403917150818927,0.019264459204973584,0.019264459204973584,7.601424279263848e-06
2020-09-29,0.04414939912590789,0.04414939912590789,0.00011022761771863412,0.00011022761771863412,7.727959544535372e-06
2020-09-30,0.03339333134086489,0.03339333134086489,0.010756067785042994,0.010756067785042994,1.3953824772646149e-05
2020-10-01,0.009482098296039077,0.009482098296039077,0.023911233044825817,0.023911233044825817,1.0884929276822941e-05
2020-10-02,0.009802906272488771,0.009802906272488771,0.00032080797644969475,0.00032080797644969475,1.1253199255267934e-05
2020-10-03,0.0202657114392852,0.0202657114392852,0.01046280516679643,0.01046280516679643,2.3263926282357536e-05
2020-10-04,0.020259550688141552,0.020259550688141552,6.160751143648863e-06,6.160751143648863e-06,2.325685407762003e-05
2020-10-05,0.019833991734905413,0.019833991734905413,0.0004255589532361388,0.0004255589532361388,2.276833571760375e-05
2020-10-06,0.07987039101961989,0.07987039101961989,0.0997043827545253,0.0997043827545253,-4.792223461177194e-05
2020-10-07,0.07262731885917997,0.07262731885917997,0.010246645005057675,0.010246645005057675,-4.357639131550798e-05
2020-10-08,0.04914699999999999,0.04914699999999999,0.038704642958451725,0.038704642958451725,-2.9488199999999997e-05
2020-10-09,0.0924464684794645,0.0924464684794645,0.04329946847946452,0.04329946847946452,-5.8603628594961525e-05
2020-10-10,0.147441,0.147441,0.05499453152053548,0.05499453152053548,-8.84646e-05
2020-10-11,0.16410645846665345,0.16410645846665345,0.01666545846665353,0.01666545846665353,-9.983202348510593e-05
2020-10-12,0.27000224035481213,0.27000224035481213,0.10744300314404892,0.10744300314404892,-8.010839596909e-05
2020-10-13,0.2605279943591462,0.2605279943591462,0.010373050059192387,0.010373050059192387,0.00025382469295478523
2020-10-14,0.25540757181956536,0.25540757181956536,0.005768839731944588,0.005768839731944588,0.00011307795619868387
2020-10-15,0.24975469563485303,0.24975469563485303,0.005652876184712497,0.005652876184712497,0.00017364172246871426
2020-10-16,0.19658799999999998,0.19658799999999998,0.05316669563485304,0.05316669563485304,-8.170885338e-05
2020-10-17,0.16377679150120295,0.16377679150120295,0.03281120849879703,0.03281120849879703,-5.721292391321664e-05
2020-10-18,0.16436169048764707,0.16436169048764707,0.0005848989864441316,0.0005848989864441316,-5.486858707168829e-05
2020-10-19,0.1662856402617771,0.1662856402617771,0.001923949774130053,0.001923949774130053,-2.6188495757066273e-05
2020-10-20,0.14686117682937141,0.14686117682937141,0.11655881709114853,0.11655881709114853,-2.5843357495050367e-05
2020-10-21,0.05112723579563493,0.05112723579563493,0.09573394103373647,0.09573394103373647,-1.2220883371143434e-05
2020-10-22,0.09924216303365299,0.09924216303365299,0.048114927238018065,0.048114927238018065,-4.036660128758497e-05
2020-10-23,0.15496720745252499,0.15496720745252499,0.058062953393843215,0.058062953393843215,-0.00013223869510368763
2020-10-24,0.14834077841156745,0.14834077841156745,0.012469812007088564,0.012469812007088564,-9.083701701139325e-05
2020-10-25,0.18950244632084245,0.18950244632084245,0.04116166790927506,0.04116166790927506,0.00011014475348783587
2020-10-26,0.12133339402962297,0.12133339402962297,0.06816905229121949,0.06816905229121949,-4.604445155367008e-05
2020-10-27,0.17030613308457454,0.17030613308457454,0.048972739054951565,0.048972739054951565,-2.1851828953918916e-05
2020-10-28,0.22944795071515547,0.22944795071515547,0.05914181763058094,0.05914181763058094,6.358519508691164e-05
2020-10-29,0.21819756118764946,0.21819756118764946,0.012795553759976777,0.012795553759976777,0.0001175067660654898
2020-10-30,0.2011375827581321,0.2011375827581321,0.18629293616087045,0.18629293616087045,0.00013920938759531302
2020-10-31,0.2099537356099903,0.2099537356099903,0.011811693120144538,0.011811693120144538,0.0001245557482651433
2020-11-01,0.15364232063042046,0.15364232063042046,0.08038737696586024,0.08038737696586024,5.4247739930333866e-05
2020-11-02,0.1412240953601661,0.1412240953601661,0.03871672051842187,0.03871672051842187,4.890494154701893e-05
2020-11-03,0.20959392331670806,0.20959392331670806,0.11170821577228533,0.11170821577228533,0.0002026533546667572
2020-11-04,0.2247650879921685,0.2247650879921685,0.0251426381997343,0.0251426381997343,0.00020481630310429538
2020-11-05,0.10802874853733296,0.10802874853733296,0.11680368206921693,0.11680368206921693,4.105485058979511e-05
2020-11-06,0.042297617012666676,0.042297617012666676,0.0657311315246663,0.0657311315246663,-5.7190607962826613e-05
2020-11-07,0.042394626985117735,0.042394626985117735,9.700997245105925e-05,9.700997245105925e-05,-8.373108408068693e-05
2020-11-08,0.04785098563485091,0.04785098563485091,0.005456358649733172,0.005456358649733172,-2.7644790427536966e-05
2020-11-09,0.04759594693114346,0.04759594693114346,0.00047246323426678675,0.00047246323426678675,-2.801848089453984e-05
2020-11-10,0.09609951628371674,0.09609951628371674,0.04850356935257327,0.04850356935257327,-5.990022846799434e-05
2020-11-11,0.11305391270068843,0.11305391270068843,0.08605611201716415,0.08605611201716415,-0.00013183132163545
2020-11-12,0.11620193551214049,0.11620193551214049,0.00330399348360106,0.00330399348360106,-9.391142087577797e-05
2020-11-13,0.14638232763145684,0.14638232763145684,0.1197850134805694,0.1197850134805694,-0.0001428523204239383
2020-11-14,0.12053978962920267,0.12053978962920267,0.03775434703370686,0.03775434703370686,-3.84632241827287e-06
2020-11-15,0.14419348179820546,0.14419348179820546,0.06201079422278186,0.06201079422278186,-9.839647266320777e-05
2020-11-16,0.0860616786493845,0.0860616786493845,0.05892618766402065,0.05892618766402065,-6.563493922195309e-05
2020-11-17,0.19637966626845318,0.19637966626845318,0.11031798761906868,0.11031798761906868,-0.0002539932916848429
2020-11-18,0.025013668427231926,0.025013668427231926,0.19008582225861512,0.19008582225861512,-1.1716402291315434e-05
2020-11-19,0.08612409197422792,0.08612409197422792,0.0809198575622843,0.0809198575622843,-3.31692545623315e-05
2020-11-20,0.08632111561091742,0.08632111561091742,0.08612409197422796,0.08612409197422796,-0.00017706791481920657
2020-11-21,0.0,0.0,0.08632111561091742,0.08632111561091742,0.0
2020-11-22,0.02822017939550614,0.02822017939550614,0.02822017939550614,0.02822017939550614,-0.00012097144301471617
2020-11-23,0.0,0.0,0.02822017939550614,0.02822017939550614,0.0
2020-11-24,0.0,0.0,0.0,0.0,0.0
2020-11-25,0.0,0.0,0.0,0.0,0.0
2020-11-26,0.0,0.0,0.0,0.0,0.0
2020-11-27,0.0,0.0,0.0,0.0,0.0
2020-11-28,0.0,0.0,0.0,0.0,0.0
2020-11-29,0.0,0.0,0.0,0.0,0.0
2020-11-30,0.08488325185333229,0.08488325185333229,0.08488325185333229,0.08488325185333229,-0.00011148164283994128
2020-12-01,0.07021,0.07021,0.014673251853332289,0.014673251853332289,-0.0001414900004
2020-12-02,0.14042,0.14042,0.07021,0.07021,-8.4252e-05
2020-12-03,0.14042000000000002,0.14042000000000002,2.7755575615628914e-17,2.7755575615628914e-17,-0.00010595391100000001
2020-12-04,0.07021000000000001,0.07021000000000001,0.07021000000000001,0.07021000000000001,-4.592155260000001e-05
2020-12-05,0.07021,0.07021,1.3877787807814457e-17,1.3877787807814457e-17,-4.2126e-05
2020-12-06,0.07021000000000001,0.07021000000000001,1.3877787807814457e-17,1.3877787807814457e-17,-4.212600000000001e-05
2020-12-07,0.07021000000000001,0.07021000000000001,0.0,0.0,-4.212600000000001e-05
2020-12-08,0.07021,0.07021,1.3877787807814457e-17,1.3877787807814457e-17,-4.2126e-05
2020-12-09,0.0,0.0,0.07021,0.07021,0.0
2020-12-10,0.0,0.0,0.0,0.0,0.0
2020-12-11,0.0,0.0,0.0,0.0,0.0
2020-12-12,0.0,0.0,0.0,0.0,0.0
2020-12-13,0.0,0.0,0.0,0.0,0.0
2020-12-14,0.0,0.0,0.0,0.0,0.0
2020-12-15,0.0,0.0,0.0,0.0,0.0
2020-12-16,0.14042,0.14042,0.14042,0.14042,-0.00018731325899999998
2020-12-17,0.0,0.0,0.14042,0.14042,0.0
2020-12-18,0.0,0.0,0.0,0.0,0.0
2020-12-19,0.0,0.0,0.0,0.0,0.0
2020-12-20,0.12712206479455154,0.12712206479455154,0.12712206479455154,0.12712206479455154,-0.00037812369355771225
2020-12-21,0.07021000000000001,0.07021000000000001,0.08350793520544843,0.08350793520544843,-0.000134501297
2020-12-22,0.07020999999999998,0.07020999999999998,2.7755575615628914e-17,2.7755575615628914e-17,-5.610621519999998e-05
2020-12-23,0.07021000000000001,0.07021000000000001,2.7755575615628914e-17,2.7755575615628914e-17,-4.4266000800000006e-05
2020-12-24,0.07021,0.07021,1.3877787807814457e-17,1.3877787807814457e-17,-6.630070719999999e-05
2020-12-25,0.14042,0.14042,0.07021,0.07021,-0.00016953327859999998
2020-12-26,0.14042,0.14042,0.0,0.0,-0.00010916812479999999
2020-12-27,0.04210580385212376,0.04210580385212376,0.09831419614787623,0.09831419614787623,-9.20365502921262e-05
2020-12-28,0.07000015193011916,0.07000015193011916,0.028930460632588733,0.028930460632588733,-0.00018342860963697674
2020-12-29,0.06565332558678409,0.06565332558678409,0.07969086990210092,0.07969086990210092,-0.0001684585711062955
2020-12-30,0.054022488967929085,0.054022488967929085,0.01163083661885501,0.01163083661885501,-7.123459417800097e-05
2020-12-31,0.051908249738097434,0.051908249738097434,0.0021142392298316506,0.0021142392298316506,-8.591490138901721e-05
2021-01-01,0.07021,0.07021,0.12211824973809743,0.12211824973809743,-0.00011731529319999999
2021-01-02,0.0,0.0,0.07021,0.07021,0.0
2021-01-03,0.0,0.0,0.0,0.0,0.0
2021-01-04,0.023796776083058756,0.023796776083058756,0.023796776083058756,0.023796776083058756,-0.00012178380908922647
2021-01-05,0.07021000000000001,0.07021000000000001,0.04641322391694125,0.04641322391694125,-4.212600000000001e-05
2021-01-06,0.0172894583429107,0.0172894583429107,0.0874994583429107,0.0874994583429107,-6.535830200620475e-05
2021-01-07,0.0,0.0,0.0172894583429107,0.0172894583429107,0.0
2021-01-08,0.0,0.0,0.0,0.0,0.0
2021-01-09,0.0,0.0,0.0,0.0,0.0
2021-01-10,0.0,0.0,0.0,0.0,0.0
2021-01-11,0.0,0.0,0.0,0.0,0.0
2021-01-12,0.0,0.0,0.0,0.0,0.0
2021-01-13,0.049146999999999996,0.049146999999999996,0.049146999999999996,0.049146999999999996,-2.94882e-05
2021-01-14,0.0,0.0,0.049146999999999996,0.049146999999999996,0.0
2021-01-15,0.0,0.0,0.0,0.0,0.0
2021-01-16,0.0588298446864661,0.0588298446864661,0.0588298446864661,0.0588298446864661,-8.660694415362794e-05
2021-01-17,0.046806843632651376,0.046806843632651376,0.012023001053814722,0.012023001053814722,-2.808410617959083e-05
2021-01-18,0.037739528038646414,0.037739528038646414,0.08454637167129779,0.08454637167129779,-7.203419195792519e-05
2021-01-19,0.0,0.0,0.037739528038646414,0.037739528038646414,0.0
2021-01-20,0.0,0.0,0.0,0.0,0.0
2021-01-21,0.0,0.0,0.0,0.0,0.0
2021-01-22,0.0,0.0,0.0,0.0,0.0
2021-01-23,0.04719088090177853,0.04719088090177853,0.04719088090177853,0.04719088090177853,-2.831452854106712e-05
2021-01-24,0.04756135484635273,0.04756135484635273,0.00037047394457419974,0.00037047394457419974,-7.869596895587215e-05
2021-01-25,0.03179387545406921,0.03179387545406921,0.07935523030042194,0.07935523030042194,-7.582521357040966e-05
2021-01-26,0.0,0.0,0.03179387545406921,0.03179387545406921,0.0
2021-01-27,0.07021,0.07021,0.07021,0.07021,0.00013138995527671232
2021-01-28,0.062139220496491246,0.062139220496491246,0.008070779503508749,0.008070779503508749,0.0001281052976555919
2021-01-29,0.0,0.0,0.062139220496491246,0.062139220496491246,0.0
2021-01-30,0.0,0.0,0.0,0.0,0.0
2021-01-31,0.0,0.0,0.0,0.0,0.0
2021-02-01,0.14042,0.14042,0.14042,0.14042,4.7989939200000016e-05
2021-02-02,0.14042,0.14042,0.0,0.0,-2.5963657999999643e-06
2021-02-03,0.07021,0.07021,0.07021,0.07021,0.00019400146359999996
2021-02-04,0.07021000000000001,0.07021000000000001,1.3877787807814457e-17,1.3877787807814457e-17,6.696770220000001e-05
2021-02-05,0.07021,0.07021,1.3877787807814457e-17,1.3877787807814457e-17,-5.4553169999999996e-05
2021-02-06,0.07020999999999998,0.07020999999999998,0.14042,0.14042,-0.00010231843719999998
2021-02-07,0.0,0.0,0.07020999999999998,0.07020999999999998,0.0
2021-02-08,0.0,0.0,0.0,0.0,0.0
2021-02-09,0.014728268255856356,0.014728268255856356,0.014728268255856356,0.014728268255856356,-8.309836232636716e-05
2021-02-10,0.0,0.0,0.014728268255856356,0.014728268255856356,0.0
2021-02-11,0.0,0.0,0.0,0.0,0.0
2021-02-12,0.0,0.0,0.0,0.0,0.0
2021-02-13,0.0,0.0,0.0,0.0,0.0
2021-02-14,0.0,0.0,0.0,0.0,0.0
2021-02-15,0.0,0.0,0.0,0.0,0.0
2021-02-16,0.0,0.0,0.0,0.0,0.0
2021-02-17,0.0,0.0,0.0,0.0,0.0
2021-02-18,0.0,0.0,0.0,0.0,0.0
2021-02-19,0.0,0.0,0.0,0.0,0.0
2021-02-20,0.0,0.0,0.0,0.0,0.0
2021-02-21,0.0,0.0,0.0,0.0,0.0
2021-02-22,0.0,0.0,0.0,0.0,0.0
2021-02-23,0.0,0.0,0.0,0.0,0.0
2021-02-24,0.0,0.0,0.0,0.0,0.0
2021-02-25,0.014962468779225958,0.014962468779225958,0.014962468779225958,0.014962468779225958,-1.8096507489722627e-05
2021-02-26,0.055919198575205394,0.055919198575205394,0.04095672979597943,0.04095672979597943,-3.3551519145123237e-05
2021-02-27,0.0,0.0,0.055919198575205394,0.055919198575205394,0.0
2021-02-28,0.0,0.0,0.0,0.0,0.0
2021-03-01,0.0,0.0,0.0,0.0,0.0
2021-03-02,0.0,0.0,0.0,0.0,0.0
2021-03-03,0.0,0.0,0.0,0.0,0.0
2021-03-04,0.0,0.0,0.0,0.0,0.0
2021-03-05,0.0,0.0,0.0,0.0,0.0
2021-03-06,0.0,0.0,0.0,0.0,0.0
2021-03-07,0.0,0.0,0.0,0.0,0.0
2021-03-08,0.07021,0.07021,0.07021,0.07021,-0.0001547316064
2021-03-09,0.0,0.0,0.07021,0.07021,0.0
2021-03-10,0.0,0.0,0.0,0.0,0.0
2021-03-11,0.0,0.0,0.0,0.0,0.0
2021-03-12,0.0,0.0,0.0,0.0,0.0
2021-03-13,0.0,0.0,0.0,0.0,0.0
2021-03-14,0.0,0.0,0.0,0.0,0.0
2021-03-15,0.0,0.0,0.0,0.0,0.0
2021-03-16,0.0,0.0,0.0,0.0,0.0
2021-03-17,0.0,0.0,0.0,0.0,0.0
2021-03-18,0.0,0.0,0.0,0.0,0.0
2021-03-19,0.0,0.0,0.0,0.0,0.0
2021-03-20,0.0,0.0,0.0,0.0,0.0
2021-03-21,0.0,0.0,0.0,0.0,0.0
2021-03-22,0.0,0.0,0.0,0.0,0.0
2021-03-23,0.0,0.0,0.0,0.0,0.0
2021-03-24,0.0,0.0,0.0,0.0,0.0
2021-03-25,0.0,0.0,0.0,0.0,0.0
2021-03-26,0.0,0.0,0.0,0.0,0.0
2021-03-27,0.0,0.0,0.0,0.0,0.0
2021-03-28,0.0,0.0,0.0,0.0,0.0
2021-03-29,0.0,0.0,0.0,0.0,0.0
2021-03-30,0.0,0.0,0.0,0.0,0.0
2021-03-31,0.029836156918069692,0.029836156918069692,0.029836156918069692,0.029836156918069692,-0.0001325859141125181
2021-04-01,0.0,0.0,0.029836156918069692,0.029836156918069692,0.0
2021-04-02,0.0,0.0,0.0,0.0,0.0
2021-04-03,0.0,0.0,0.0,0.0,0.0
2021-04-04,0.0,0.0,0.0,0.0,0.0
2021-04-05,0.0,0.0,0.0,0.0,0.0
2021-04-06,0.07021,0.07021,0.07021,0.07021,-0.00042218536780000003
2021-04-07,0.05253199084404823,0.05253199084404823,0.12274199084404822,0.12274199084404822,-0.0004138753911444677
2021-04-08,0.07021000000000001,0.07021000000000001,0.12274199084404824,0.12274199084404824,-0.00013181365820000003
2021-04-09,0.07021,0.07021,1.3877787807814457e-17,1.3877787807814457e-17,-0.00017503493419999998
2021-04-10,0.0,0.0,0.07021,0.07021,0.0
2021-04-11,0.0,0.0,0.0,0.0,0.0
2021-04-12,0.0,0.0,0.0,0.0,0.0
2021-04-13,0.0,0.0,0.0,0.0,0.0
2021-04-14,0.0,0.0,0.0,0.0,0.0
2021-04-15,0.0,0.0,0.0,0.0,0.0
2021-04-16,0.0,0.0,0.0,0.0,0.0
2021-04-17,0.0,0.0,0.0,0.0,0.0
2021-04-18,0.0,0.0,0.0,0.0,0.0
