,EW,ADAPTIVE-RAW,META-GT
2022-02-26,11.714112966487276,6.208557829524508,11.369839465120462
2022-02-27,11.4041892264422,6.044874698980835,11.06954040913757
2022-02-28,11.575666184989064,6.583659461543039,11.545124059839452
2022-03-01,11.604534819927835,6.5658031939643,11.551377050204435
2022-03-02,11.540254882553226,6.6243721822335555,11.555257860849828
2022-03-03,11.414832527405883,6.57898188046215,11.447075675996931
2022-03-04,11.239675929523065,6.397421411492291,11.218829022492791
2022-03-05,11.238196613007554,6.395281663332864,11.21649902715516
2022-03-06,11.238196613007554,6.395281663332864,11.21649902715516
2022-03-07,11.238801742634818,6.397003458449307,11.218008930413939
2022-03-08,11.232240253843933,6.378329818923913,11.201635556824268
2022-03-09,11.223046170285851,6.221871557195648,11.092865294853198
2022-03-10,11.141504731770285,6.2651938950680295,11.071457529521004
2022-03-11,11.012052952047929,6.0831721115454895,10.870437282914516
2022-03-12,10.856649033193952,6.061715825804389,10.760180758042962
2022-03-13,10.779053106803621,6.131067742992984,10.758279329944651
2022-03-14,10.593853529588047,6.02685463449923,10.574178539148658
2022-03-15,10.516510265252736,5.996464330074104,10.505933737211848
2022-03-16,10.186024013477098,5.475449947476976,9.957276935100554
2022-03-17,10.256816207047779,5.475449947476976,10.0264793515973
2022-03-18,10.239297792196185,5.475449947476976,10.009354346991922
2022-03-19,9.989184436724713,5.475449947476976,9.764857775778111
2022-03-20,9.783352512950456,5.475449947476976,9.563648210162219
2022-03-21,9.8313102565022,5.475449947476976,9.610528968846413
2022-03-22,9.721442179168925,5.475449947476976,9.503128193932962
2022-03-23,9.800460768480379,5.475449947476976,9.580372266375173
2022-03-24,10.147471305480492,5.475449947476976,9.919590003515436
2022-03-25,9.879097624470727,5.475449947476976,9.657243178064123
2022-03-26,10.109822665737898,5.475449947476976,9.882786837564636
2022-03-27,10.865648517124168,5.475449947476976,10.621639142154107
2022-03-28,10.88782063171739,5.490453745939315,10.645356916204708
2022-03-29,11.351605971728183,5.74893209666699,11.116980259496785
2022-03-30,11.479427979510346,5.822190940421324,11.254576930685145
2022-03-31,10.762927754185014,5.450001245224959,10.534332938216513
2022-04-01,11.371697400355373,5.810005625324567,11.175171226667969
2022-04-02,11.153854686584866,5.7207895153020125,10.993254408783205
2022-04-03,11.492607633252296,5.90128364617279,11.332458372045584
2022-04-04,11.2894456794701,5.785436660520564,11.11042992995388
2022-04-05,10.994704028135015,5.630712849615425,10.811504991031166
2022-04-06,10.197444028106407,5.2161193851312495,10.022850542780047
2022-04-07,10.097487247971578,5.2161193851312495,9.924605152536413
2022-04-08,10.270691228093686,5.2161193851312495,10.094843655576366
2022-04-09,10.04573884367038,5.2161193851312495,9.873742748123238
2022-04-10,10.248154471965048,5.2161193851312495,10.072692757981454
2022-04-11,11.106233460727191,5.2161193851312495,10.916080320056636
2022-04-12,10.205976806753503,4.7674505980472235,9.990293515067071
2022-04-13,10.046024596522539,4.7674505980472235,9.833721580910447
2022-04-14,10.061873747207525,4.7674505980472235,9.849235790897946
2022-04-15,10.036916595261452,4.7674505980472235,9.824806059382547
2022-04-16,10.028338584755002,4.7674505980472235,9.816409328294734
2022-04-17,10.099855981144374,4.7674505980472235,9.886415344856562
2022-04-18,9.770098155112272,4.7674505980472235,9.563626303363623
2022-04-19,9.585813737132323,4.7674505980472235,9.383236374919466
2022-04-20,9.585813737132323,4.7674505980472235,9.383236374919466
2022-04-21,9.585813737132323,4.7674505980472235,9.383236374919466
2022-04-22,9.585813737132323,4.7674505980472235,9.383236374919466
2022-04-23,9.585813737132323,4.7674505980472235,9.383236374919466
2022-04-24,9.600479872603694,4.7674505980472235,9.397592570398354
2022-04-25,9.127217422858482,4.7674505980472235,8.934331593802197
2022-04-26,9.90683331583305,4.7674505980472235,9.697471834790514
2022-04-27,9.504206957328737,4.7674505980472235,9.303354194262562
2022-04-28,9.696779616018715,4.7674505980472235,9.491857207714116
2022-04-29,10.894596978740116,4.7674505980472235,10.664361051061267
2022-04-30,12.878572508527114,5.613853237709256,12.557688136112649
2022-05-01,12.567207795361393,5.47737215540497,12.252392148582398
2022-05-02,12.559317445438221,5.473931991457278,12.244696809184848
2022-05-03,12.651300108656486,5.514036320659777,12.334406610582947
2022-05-04,12.420477627305516,5.413398363901489,12.10928849257852
2022-05-05,12.733457437307324,5.5494844123533245,12.413700824674219
2022-05-06,12.90598113083324,5.62538789796244,12.583490140561668
2022-05-07,13.293226540042912,5.793514555142696,12.959574451789278
2022-05-08,14.022907347841135,6.111497749734899,13.67087444862409
